created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed May 17 09:25:11 +0000 2023;1658765596241297408;"Saya melihat para siswa SMK ini praktik pembibitan tanaman kelapa sawit, serta meninjau kandang kambing tempat praktik peternakan.  Saya sudah menugaskan Menteri PUPR untuk memperbaiki kandang hewan di sekolah ini, membantu pembuatan irigasi, dan ruang green house. https://t.co/JHFlW3awy8";3;38;112;1052;in;366987179;1658765582953775105;jokowi;https://twitter.com/jokowi/status/1658765596241297408
Wed May 17 09:25:08 +0000 2023;1658765582953775105;"Berkunjung mendadak ke sebuah sekolah menengah kejuruan di Kab. Labuhanbatu Utara, Sumatra Utara. Saya ingin melihat kegiatan belajar mengajar dan praktik di sekolah itu, apa adanya. Nama sekolah ini SMK Pertanian Pembangunan Negeri 1 Kualuh Selatan. https://t.co/bHQt5SnDgK";9;120;350;3054;in;366987179;1658765582953775105;jokowi;https://twitter.com/jokowi/status/1658765582953775105
Wed May 17 07:53:24 +0000 2023;1658742498813186048;"Pemerintah akan memperbaiki jalan sesuai dengan skala prioritasnya. Jalan produksi dan jalan logistik yang rusak berat akan menjadi prioritas utama. https://t.co/5b0urmUNG0";7;45;138;1113;in;366987179;1658742461106356224;jokowi;https://twitter.com/jokowi/status/1658742498813186048
Wed May 17 07:53:19 +0000 2023;1658742476558200834;"Sebagaimana provinsi yang sebelumnya saya tinjau, pemerintah pusat juga akan memperbaiki infrastruktur jalan yang rusak di Sumatra Utara. Tentu perbaikannya dibagi dengan pemerintah daerah.   Yang diambil alih oleh pusat yaitu, yang kira-kira pemda tak mampu kerjakan sendiri. https://t.co/cEKucJIYAg";8;50;120;1142;in;366987179;1658742461106356224;jokowi;https://twitter.com/jokowi/status/1658742476558200834
Wed May 17 07:53:15 +0000 2023;1658742461106356224;"Panjang jalan nasional di Sumatra Utara 2.600 km, yang rusak kira-kira 260 km. Jalan provinsi 3.005 km, perlu perbaikan 340 km.   Jalan kabupaten panjangnya 33.000 km, sekitar 13.000 km di antaranya juga rusak. Salah satunya, ruas jalan Gunting Saga di Kab. Labuhanbatu Utara ini. https://t.co/T0bTLY5EsC";67;366;593;5182;in;366987179;1658742461106356224;jokowi;https://twitter.com/jokowi/status/1658742461106356224
Wed May 17 05:20:46 +0000 2023;1658704086081110016;"Berkunjung ke Jambi, kemarin, saya sengaja mampir mendadak di SMK Negeri 4 Kota Jambi di saat para siswa di sana sedang melaksanakan praktikum. Kepada siswa-siswa jurusan tata busana, saya memesan kemeja.   Satu dulu ya. Kirim ke istana. Kalau pas, buat satu lagi. https://t.co/BQqOw31fyK";9;116;286;2605;in;366987179;1658704086081110016;jokowi;https://twitter.com/jokowi/status/1658704086081110016
Tue May 16 15:55:06 +0000 2023;1658501333543157760;"Pertandingan yang dramatis sepanjang 120 menit, diwarnai hujan kartu merah dan kuning, gol-gol indah bahkan sampai injury time. Akhirnya, Tim Garuda Muda mempersembahkan medali emas sepakbola dari SEA Games 2023, akhir sebuah penantian selama 32 tahun.  Selamat, Garuda Muda! https://t.co/fDlruOlMmX";338;1105;6302;46966;in;366987179;1658501333543157760;jokowi;https://twitter.com/jokowi/status/1658501333543157760
Tue May 16 12:07:13 +0000 2023;1658443986976272392;"Tidak hanya di Jambi, provinsi lain juga masih banyak yang memerlukan penanganan perbaikan jalan. Pemerintah pusat dan daerah akan mengerjakannya bersama-sama. https://t.co/TksSTeDPic";6;49;103;984;in;366987179;1658443942927663106;jokowi;https://twitter.com/jokowi/status/1658443986976272392
Tue May 16 12:07:07 +0000 2023;1658443960715739136;"Di Provinsi Jambi jalan kabupaten ada 10.000 km, yang rusak sekitar 4.600 km. Jalan provinsi 1.030 km, yang rusak 250 kilometer. Jalan nasional 1.300 km, yang rusak 130 km.   Pemerintah akan memperbaiki sejumlah jalan rusak tersebut, utamanya jalan produksi dan jalan logistik. https://t.co/riIGGrbu8u";8;42;106;1027;in;366987179;1658443942927663106;jokowi;https://twitter.com/jokowi/status/1658443960715739136
Tue May 16 12:07:03 +0000 2023;1658443942927663106;"Menyusuri ruas Jalan Kota Jambi hingga Desa Sungai Gelam di Kab. Muaro Jambi dengan mobil, hari ini. Sebagian jalannya masih rusak. Ada jalan kabupaten, ada jalan provinsi.  Sebagian jalan rusak yang saya lalui itu, perbaikannya akan diambil alih oleh pemerintah pusat. https://t.co/GGViNaTQPa";72;419;575;5085;in;366987179;1658443942927663106;jokowi;https://twitter.com/jokowi/status/1658443942927663106
Tue May 16 09:03:35 +0000 2023;1658397774449352705;"Mampir di SMK Negeri 4 Kota Jambi siang ini. Para siswa berbagai jurusan sedang melaksanakan praktikum.   SMK ini memiliki program kuliner, perhotelan, busana, tata kecantikan dan spa. Saya pun memesan baju kepada siswa tata busana.   Buat satu dulu ya. Kalau pas, buat satu lagi. https://t.co/8IM7nQ6K7q";23;132;359;3267;in;366987179;1658397774449352705;jokowi;https://twitter.com/jokowi/status/1658397774449352705
Tue May 16 08:57:23 +0000 2023;1658396212909969408;"Saya meminta pemerintah daerah untuk terus memantau harga-harga di pasar. Kalau perlu, mengalokasikan APBD untuk membantu biaya transportasi komoditas dari tempat produksi ke pasar. Ini langkah konkret yang dapat dilakukan dalam pengendalian inflasi. https://t.co/aZUa51o714";3;19;87;709;in;366987179;1658396202822668289;jokowi;https://twitter.com/jokowi/status/1658396212909969408
Tue May 16 08:57:20 +0000 2023;1658396202822668289;"Libur Lebaran usai, harga-harga komoditas pangan tetap stabil. Bahkan di Pasar Rakyat Talang Banjar, Kota Jambi, harga sejumlah komoditas cenderung turun.  Saya sempat berbincang dan memberikan bantuan modal kerja kepada para pedagang di pasar ini. https://t.co/fSY0jtsvzP";12;56;203;1666;in;366987179;1658396202822668289;jokowi;https://twitter.com/jokowi/status/1658396202822668289
Tue May 16 02:59:11 +0000 2023;1658306069914083334;"Tiba di Bandara Sultan Thaha, Jambi, pagi ini untuk beberapa agenda kunjungan kerja. Saya antara lain akan mengunjungi Pasar Rakyat Talang Banjar, Kota Jambi untuk meninjau aktivitas perekonomian sekaligus menyerahkan bantuan sosial kepada para pedagang. https://t.co/azlJeuTy2a";20;164;277;2324;in;366987179;1658306069914083334;jokowi;https://twitter.com/jokowi/status/1658306069914083334
Tue May 16 00:38:05 +0000 2023;1658270559757803522;"Terima kasih kepada TNI, Polri, dan seluruh pecinta lingkungan, yang telah bersama-sama merehabilitasi hutan mangrove kita.   Saya berharap proses pelestarian mangrove tidak sebatas penanaman di awal saja, tetapi perlu dilakukan perawatan lebih lanjut sehingga hasilnya maksimal. https://t.co/A0IBSgomFv";5;29;134;1156;in;366987179;1658270549439840256;jokowi;https://twitter.com/jokowi/status/1658270559757803522
Tue May 16 00:38:02 +0000 2023;1658270549439840256;"Menanam mangrove bersama anggota TNI-Polri, pelajar, dan masyarakat  di Taman Wisata Alam Angke Kapuk, kemarin. Kegiatan ini dilaksanakan secara serentak oleh jajaran TNI di seluruh Indonesia.   Hutan mangrove kita terluas di dunia, 3,3 juta ha. Ini perlu dijaga dan dirawat. https://t.co/xPlzoTaEHS";40;221;523;4998;in;366987179;1658270549439840256;jokowi;https://twitter.com/jokowi/status/1658270549439840256
Mon May 15 06:28:27 +0000 2023;1657996344492175360;"Karena itulah, saya meminta seluruh pihak di sektor pertanian untuk menyukseskan sensus pertanian tahun 2023 yang akan digelar selama dua bulan, 1 Juni hingga 30 Juli 2023.  Sensus ini mencakup pertanian, perkebunan, peternakan, perikanan, dan kehutanan. https://t.co/LbRCIeQVyD";6;31;108;872;in;366987179;1657996334522310656;jokowi;https://twitter.com/jokowi/status/1657996344492175360
Mon May 15 06:28:24 +0000 2023;1657996334522310656;"Data yang akurat sangat diperlukan untuk memutuskan sebuah kebijakan yang tepat, salah satunya dalam sektor pertanian.   Mengapa? Sektor pertanian melibatkan hajat hidup orang banyak, menyediakan lapangan kerja untuk 40 juta orang atau 29% dari total angkatan kerja kita. https://t.co/AhORr15nn5";49;407;408;3168;in;366987179;1657996334522310656;jokowi;https://twitter.com/jokowi/status/1657996334522310656
Mon May 15 01:06:56 +0000 2023;1657915431557152770;"Kita memiliki peluang untuk jadi negara maju di tahun 2030-an.  Saat itu, Indonesia mengalami bonus demografi. Memilih pemimpin di tahun 2024 adalah bagian dari persiapan jadi negara maju. Apabila salah memilih pemimpin, kesempatan langka itu akan hilang. https://t.co/Hs4Gn9yKCN";257;1126;867;5375;in;366987179;1657915431557152770;jokowi;https://twitter.com/jokowi/status/1657915431557152770
Sun May 14 14:21:54 +0000 2023;1657753104522309632;"Ada banyak syarat jadi pemimpin. Tapi untuk negara besar Indonesia, dengan penduduk 280 juta, kita membutuhkan pemimpin yang dekat dengan rakyat, paham hati rakyat, dan pemberani demi rakyat. Bukan pemimpin yang hanya duduk di istana. https://t.co/xtAUXlJ91z";224;1057;915;5521;in;366987179;1657753104522309632;jokowi;https://twitter.com/jokowi/status/1657753104522309632
Sun May 14 13:38:53 +0000 2023;1657742278579097601;"Di tangan Singgih Susilo Kartono, seorang desainer produk yang bekerja di desa, bambu menjadi sepeda yang bisa dikayuh di jalan-jalan, menjadi gaya hidup sehat dan berkelas.   Dengan desain dan kemasan yang baik, Spedagi menjadikan bambu mendapatkan nilai tambah  berlipat ganda. https://t.co/Yy9id9Dtpz";36;95;530;3345;in;366987179;1657742278579097601;jokowi;https://twitter.com/jokowi/status/1657742278579097601
Sun May 14 08:10:03 +0000 2023;1657659527419011072;"Minggu pagi yang cerah di Jakarta, berbaur dengan warga di kawasan hari bebas kendaraan bermotor.  Di sepanjang Jalan Sudirman-Thamrin warga terlihat ramai bersepeda atau berjalan kaki. Saya sendiri mengayuh sepeda bambu. https://t.co/jwHm99YBUr";15;106;314;2970;in;366987179;1657659527419011072;jokowi;https://twitter.com/jokowi/status/1657659527419011072
Sun May 14 03:29:11 +0000 2023;1657588842432720896;"KTT ke-42 ASEAN di Labuan Bajo telah selesai. Di tempat yang indah ini, pertemuan para pemimpin negara ASEAN berlangsung akrab, hangat, dan menyenangkan.   Terima kasih atas kehadiran para pemimpin ASEAN. Mari bekerja keras menjadikan ASEAN Matters: Epicentrum of Growth. https://t.co/GHrc3ApJ5a";51;179;825;7670;in;366987179;1657588842432720896;jokowi;https://twitter.com/jokowi/status/1657588842432720896
Thu May 11 13:18:48 +0000 2023;1656650059914829824;"Usai sudah pelaksanaan KTT ASEAN ke-42 pada tanggal 10-11 Mei 2023 di Labuan Bajo, NTT. Saya dan Ibu Negara pun kembali ke Jakarta dari Bandar Udara Komodo, Kabupaten Manggarai Barat. https://t.co/cV076t4dm0";16;220;392;4276;in;366987179;1656650059914829824;jokowi;https://twitter.com/jokowi/status/1656650059914829824
Thu May 11 13:15:54 +0000 2023;1656649332358250499;"KTT ke-42 ASEAN yang berlangsung 10-11 Mei 2023 di Labuan Bajo, telah berjalan lancar dan memberikan hasil yang baik.   Melalui KTT ini, Indonesia ingin melihat ASEAN yang kuat, mampu menghadapi tantangan, tanggap terhadap dinamika, serta tetap memegang peran sentral di kawasan. https://t.co/3qoT0zBD9J";9;70;303;2669;in;366987179;1656649332358250499;jokowi;https://twitter.com/jokowi/status/1656649332358250499
Thu May 11 08:49:43 +0000 2023;1656582344260845568;"Membuka KTT ke-15 IMT-GT di Labuan Bajo tadi, saya mengajak semua pihak yang terlibat untuk mengobarkan semangat kolaborasi, khususnya dengan peningkatan daya saing konektivitas, pariwisata, dan investasi. https://t.co/ofXBDPDHNr";2;21;101;840;in;366987179;1656582337461891080;jokowi;https://twitter.com/jokowi/status/1656582344260845568
Thu May 11 08:49:41 +0000 2023;1656582337461891080;"Di usianya yang ke-30 tahun, Segitiga Pertumbuhan Indonesia-Malaysia-Thailand atau IMT-GT telah menjadi kerja sama segitiga emas bagi 85 juta penduduk di tiga negara.   Di tengah krisis global saja, volume perdagangan IMT-GT berhasil mencapai 618 miliar US dolar di tahun 2021. https://t.co/UxJww6lFh5";12;102;372;3614;in;366987179;1656582337461891080;jokowi;https://twitter.com/jokowi/status/1656582337461891080
Thu May 11 06:42:08 +0000 2023;1656550239371956224;"Baju tenun songke Manggarai pas benar dikenakan para pemimpin negara ASEAN yang mengikuti KTT ke-42 ASEAN di Labuan Bajo.   Tenun khas masyarakat Manggarai yang berdiam di sisi barat Pulau Flores ini biasanya dikenakan saat acara-acara adat, seperti kenduri, membuka ladang, dll. https://t.co/m2P2v05TOe";16;71;383;2576;in;366987179;1656550239371956224;jokowi;https://twitter.com/jokowi/status/1656550239371956224
Thu May 11 06:38:18 +0000 2023;1656549274816217088;"Sementara itu, terkait dengan implementasi AOIP, diperlukan kerja sama konkret dan inklusif untuk mengurangi ketegangan di Indo-Pasifik. Salah satunya, melalui ASEAN Indo-Pacific Infrastructure Forum. https://t.co/8BTr6xez8R";1;7;91;724;in;366987179;1656549244407517184;jokowi;https://twitter.com/jokowi/status/1656549274816217088
Thu May 11 06:38:16 +0000 2023;1656549264145928193;"Terus terang, implementasi Lima Poin Konsensus terkait Myanmar yang disepakati pemimpin ASEAN tahun 2021, belum ada kemajuan signifikan.   Kendati begitu, isu Myanmar jangan sampai menghambat percepatan pembangunan komunitas ASEAN. https://t.co/AIyiyj9HSh";4;15;99;868;in;366987179;1656549244407517184;jokowi;https://twitter.com/jokowi/status/1656549264145928193
Thu May 11 06:38:13 +0000 2023;1656549253630787585;"Sebagai ketua ASEAN, Indonesia terus mengupayakan implementasi Lima Poin Kesepakatan dengan terus mendorong dialog yang inklusif, menyerukan penghentian kekerasan, dan memfasilitasi penyelesaian joint needs assesment, dan menyalurkan bantuan kemanusiaan. https://t.co/bXy2F6Q2rp";1;4;55;446;in;366987179;1656549244407517184;jokowi;https://twitter.com/jokowi/status/1656549253630787585
Thu May 11 06:38:11 +0000 2023;1656549244407517184;"Hari kedua KTT ke-42 ASEAN di Labuan Bajo, saya membuka Sesi Retreat yang membahas dua hal utama yaitu implementasi dari Lima Poin Kesepakatan atau Five Point Consensus dalam menyelesaikan isu Myanmar dan implementasi ASEAN Outlook on the Indo-Pacific (AOIP). https://t.co/KMUemBfPqY";8;48;273;2494;in;366987179;1656549244407517184;jokowi;https://twitter.com/jokowi/status/1656549244407517184
Thu May 11 02:31:55 +0000 2023;1656487269728124929;"Labuan Bajo di NTT adalah salah satu tempat terindah di Indonesia. Para pemimpin negara-negara ASEAN yang hadir di KTT ke-42 ASEAN pun begitu menikmati suasana senja Labuan Bajo dari atas kapal pinisi seusai serangkaian pertemuan di hari pertama, Rabu 10 Mei 2023. https://t.co/MfV6au1VfY";105;221;1019;6233;in;366987179;1656487269728124929;jokowi;https://twitter.com/jokowi/status/1656487269728124929
Thu May 11 01:33:27 +0000 2023;1656472555182764034;"Menjamu para pemimpin negara ASEAN, semalam di Ayana Komodo Waecicu Beach, Labuan Bajo, NTT.   Semoga keindahan alam dan kebaikan masyarakat setempat di sini mendorong kita untuk lebih melihat ASEAN sebagai kawasan yang damai dan stabil, serta sebagai episentrum pertumbuhan. https://t.co/oDQMIfRSjt";20;68;395;2801;in;366987179;1656472555182764034;jokowi;https://twitter.com/jokowi/status/1656472555182764034
Wed May 10 15:56:03 +0000 2023;1656327247949885440;"Hari ini saya membuka 5 acara, salah satunya pertemuan pemimpin ASEAN dengan Satgas Tingkat Tinggi tentang Visi Komunitas ASEAN Pasca-2025. Satgas telah bekerja keras mengidentifikasi tantangan dan peluang ke depan dan memastikan kontribusi ASEAN bagi kemajuan kawasan dan dunia.";1;23;104;1200;in;366987179;1656327244548276224;jokowi;https://twitter.com/jokowi/status/1656327247949885440
Wed May 10 15:56:02 +0000 2023;1656327244548276224;"Menikmati senja di Labuan Bajo bersama para pemimpin ASEAN dan pendamping masing-masing selepas rangkaian acara yang padat di hari pertama KTT ke-42 ASEAN. https://t.co/yh2SwsNdlR";411;797;1938;27181;in;366987179;1656327244548276224;jokowi;https://twitter.com/jokowi/status/1656327244548276224
Wed May 10 13:12:20 +0000 2023;1656286045368119297;"Pertemuan pemimpin ASEAN dengan Perwakilan dari ASEAN Business Advisory Council (ASEAN-BAC) hari ini di Labuan Bajo.  Saya menyampaikan rasa syukur karena ASEAN telah mampu menghadapi pandemi Covid-19 berkat kolaborasi dan kerja sama dari seluruh sektor, termasuk dunia usaha. https://t.co/UqN1vfgbPk";13;47;350;2480;in;366987179;1656286045368119297;jokowi;https://twitter.com/jokowi/status/1656286045368119297
Wed May 10 09:55:13 +0000 2023;1656236441821917184;"Dalam rangkaian KTT ke-42 ASEAN, para pemimpin ASEAN juga bertemu perwakilan Pemuda ASEAN, hari ini.   Kami menaruh harapan besar pada generasi muda ASEAN yang memiliki energi positif, ide kreatif dan inovatif untuk meneruskan keberlangsungan kawasan sebagai pusat pertumbuhan. https://t.co/V47YBsi0vP";7;45;230;1575;in;366987179;1656236441821917184;jokowi;https://twitter.com/jokowi/status/1656236441821917184
Wed May 10 09:49:50 +0000 2023;1656235085002326016;"Pada kesempatan ini, saya menyampaikan terima kasih atas dukungan parlemen di ASEAN sehingga kebijakan saat masa darurat pandemi dapat dilakukan dengan cepat dan ASEAN dapat melewati masa kritis. https://t.co/Jh4IzKJEui";1;11;75;655;in;366987179;1656235077708451841;jokowi;https://twitter.com/jokowi/status/1656235085002326016
Wed May 10 09:49:48 +0000 2023;1656235077708451841;"Pertemuan pemimpin ASEAN dengan perwakilan ASEAN Inter-Parliamentary Assembly (AIPA) di Labuan Bajo, dalam rangkaian KTT ke-42 ASEAN, hari ini.  Kolaborasi pemerintah dengan parlemen negara ASEAN harus diperkuat untuk memperkokoh stabilitas politik dan demokrasi di kawasan. https://t.co/Z6UG2LLWcd";10;35;290;2213;in;366987179;1656235077708451841;jokowi;https://twitter.com/jokowi/status/1656235077708451841
Wed May 10 08:38:05 +0000 2023;1656217029224067072;"Ibu Negara menemui para pendamping pemimpin ASEAN di Puncak Waringin saat KTT ASEAN berlangsung di Labuan Bajo, NTT.  Ibu Negara mengajak para pendamping pemimpin ASEAN menyaksikan demo menganyam dan menenun kain, menonton tari, permainan tradisional, hingga lagu daerah NTT. https://t.co/4fbXDqrUXk";5;49;325;2739;in;366987179;1656217029224067072;jokowi;https://twitter.com/jokowi/status/1656217029224067072
Wed May 10 06:59:50 +0000 2023;1656192305278386176;"Para pemimpin negara-negara ASEAN bergandeng tangan sebelum acara pembukaan KTT ke-42 ASEAN di Labuan Bajo, NTT, pagi ini. Dengan persatuan, ASEAN akan mampu menjadi pemain sentral dalam membawa perdamaian dan pertumbuhan. ASEAN Matters: Epicentrum of Growth. https://t.co/2vCY0sPdvC";24;69;352;2795;in;366987179;1656192305278386176;jokowi;https://twitter.com/jokowi/status/1656192305278386176
Wed May 10 06:20:49 +0000 2023;1656182486232358912;"Kita punya aset kuat sebagai epicentrum of growth: ekonomi yang tumbuh jauh di atas rerata dunia, bonus demografi, dan kestabilan kawasan yang terjaga.  Mari bekerja keras menjadikan ASEAN Matters: Epicentrum of Growth.";2;13;60;457;in;366987179;1656182469656481792;jokowi;https://twitter.com/jokowi/status/1656182486232358912
Wed May 10 06:20:48 +0000 2023;1656182482826584065;"Persatuan dibutuhkan menghadapi situasi ekonomi global yang belum sepenuhnya pulih, rivalitas di dunia yang semakin tajam, dan dinamika dunia semakin tidak terprediksi.  Dengan persatuan, ASEAN akan mampu menjadi pemain sentral dalam membawa perdamaian dan pertumbuhan.";1;10;67;477;in;366987179;1656182469656481792;jokowi;https://twitter.com/jokowi/status/1656182482826584065
Wed May 10 06:20:45 +0000 2023;1656182469656481792;"KTT ke-42 ASEAN dibuka di Labuan Bajo, pagi ini, dihadiri para pemimpin negara ASEAN, Sekjen ASEAN, dan PM Timor-Leste yang untuk pertama kalinya mengikuti KTT ASEAN.   Di hadapan para pemimpin ASEAN, saya menyerukan perlunya memperkokoh persatuan di antara negara-negara ASEAN. https://t.co/NlqxqwlsBm";16;70;389;2598;in;366987179;1656182469656481792;jokowi;https://twitter.com/jokowi/status/1656182469656481792
Wed May 10 04:17:26 +0000 2023;1656151433660743680;"KTT ke-42 ASEAN di Labuan Bajo, NTT akan dihadiri oleh delapan pemimpin negara ASEAN, Sekretaris Jenderal ASEAN, dan Perdana Menteri Timor-Leste.   Selamat datang para sahabat, pemimpin negara-negara ASEAN dan seluruh delegasi KTT ke-42 ASEAN di Labuan Bajo. https://t.co/uilljbEJLe";14;51;351;2356;in;366987179;1656151433660743680;jokowi;https://twitter.com/jokowi/status/1656151433660743680
Tue May 09 14:56:37 +0000 2023;1655949902705479687;"Kepada PM Timor-Leste secara khusus menyampaikan ucapan selamat datang atas keikutsertaan Timor-Leste yang pertama kali dalam KTT ASEAN.  Besok, di Hotel Meruaroh rencananya akan ada lima pertemuan pada KTT ke-42 ASEAN. https://t.co/nkCS32lAjv";2;15;104;890;in;366987179;1655949889849950214;jokowi;https://twitter.com/jokowi/status/1655949902705479687
Tue May 09 14:56:34 +0000 2023;1655949889849950214;"Seharian ini, saya melakukan pertemuan bilateral dengan beberapa pemimpin negara ASEAN di Hotel Meruaroh, Labuan Bajo.   Saya bertemu berturut-turut dengan PM Vietnam Pham Minh Chinh, PM Timor-Leste Taur Matan Ruak, PM Malaysia Anwar Ibrahim, dan PM Laos Sonexay Siphandone. https://t.co/CbQlohiE8n";10;134;449;4694;in;366987179;1655949889849950214;jokowi;https://twitter.com/jokowi/status/1655949889849950214
Tue May 09 12:29:17 +0000 2023;1655912822893854723;"KTT ke-42 ASEAN akan dihadiri oleh 8 pemimpin negara ASEAN, Sekretaris Jenderal ASEAN, dan Perdana Menteri Timor-Leste. Dari Thailand hadir deputi perdana menteri. Sementara dari Myanmar, sesuai keputusan leaders ASEAN sebelumnya, yang diundang adalah dari non-political level. https://t.co/5vVe5kf6HU";4;11;129;1069;in;366987179;1655912807895015424;jokowi;https://twitter.com/jokowi/status/1655912822893854723
Tue May 09 12:29:14 +0000 2023;1655912813569933312;"Para pemimpin yang telah hadir di Labuan Bajo adalah PM Kamboja Hun Sen, PM Timor-Leste Taur Matan Ruak, PM Vietnam Pham Minh Chinh, PM Malaysia Anwar Ibrahim, PM Laos Sonexay Siphandone, Presiden Filipina Ferdinand R. Marcos Jr., dan PM Singapura Lee Hsien Loong. https://t.co/U2qQ6YilnR";2;15;132;1149;in;366987179;1655912807895015424;jokowi;https://twitter.com/jokowi/status/1655912813569933312
Tue May 09 12:29:13 +0000 2023;1655912807895015424;"Sejumlah pemimpin negara-negara anggota ASEAN yakni Kamboja, Timor-Leste, Vietnam, Malaysia, Laos, Filipina, dan Singapura, hari ini telah tiba di Bandara Internasional Komodo, Labuan Bajo, NTT untuk menghadiri KTT ke-42 ASEAN tahun 2023.   Selamat datang di Labuan Bajo. https://t.co/TPfzYj59Sh";14;148;672;7222;in;366987179;1655912807895015424;jokowi;https://twitter.com/jokowi/status/1655912807895015424
Tue May 09 10:01:16 +0000 2023;1655875576593547265;"Pusat media KTT ke-42 ASEAN di Hotel Bintang Flores, Labuan Bajo, dilengkapi ruang konferensi pers, pusat penyiaran internasional, area kerja jurnalis dan fasilitas pendukungnya.   Sejumlah wartawan dari dalam dan luar negeri sedang bekerja saat saya datang berkunjung siang ini. https://t.co/k8b5g2H8DJ";6;64;233;1844;in;366987179;1655875576593547265;jokowi;https://twitter.com/jokowi/status/1655875576593547265
Tue May 09 08:25:28 +0000 2023;1655851465255325696;"Meskipun demikian, masih perlu penambahan dokter spesialis di rumah sakit ini. Untuk itu, Kementerian Kesehatan dan RSUD Komodo saya harapkan bisa mengejar kekurangan dokter spesialis agar nantinya masyarakat setempat tidak perlu berobat ke luar kota. https://t.co/UrUa1MR9iW";6;30;114;922;in;366987179;1655851459060334593;jokowi;https://twitter.com/jokowi/status/1655851465255325696
Tue May 09 08:25:26 +0000 2023;1655851459060334593;"Untuk perhelatan KTT ke-42 ASEAN di Labuan Bajo, pemerintah menyiapkan dukungan layanan kesehatan seperti RSUD Komodo.  Rumah sakit ini dibangun dengan bantuan Kementerian Kesehatan. Peralatan di RSUD Komodo saya lihat sudah sangat bagus untuk penanganan sejumlah penyakit berat. https://t.co/Z1K4STqvvo";12;81;437;3778;in;366987179;1655851459060334593;jokowi;https://twitter.com/jokowi/status/1655851459060334593
Mon May 08 10:14:54 +0000 2023;1655516616636141569;"Pemerintah Indonesia telah mengevakuasi 969 WNI dari Sudan di tengah situasi yang sulit. Sebanyak 936 di antaranya sudah pulang dan 33 sudah di lokasi aman di luar Sudan.  Evakuasi WNI dari Sudan ini dirancang sangat matang, dan dijalankan melalui operasi yang senyap tapi cepat. https://t.co/Wof1QFH1L5";14;129;425;3494;in;366987179;1655516616636141569;jokowi;https://twitter.com/jokowi/status/1655516616636141569
Mon May 08 08:42:34 +0000 2023;1655493381592875008;"Korban perdagangan manusia ini adalah rakyat ASEAN yang umumnya tertipu secara daring. Karena itu, pada KTT ASEAN di Labuan Bajo, Indonesia mengusung isu pemberantasan perdagangan manusia untuk dibahas bersama.   Perdagangan manusia harus diberantas tuntas, hulu sampai ke hilir.";5;25;115;874;in;366987179;1655493379155972097;jokowi;https://twitter.com/jokowi/status/1655493381592875008
Mon May 08 08:42:33 +0000 2023;1655493379155972097;"Baru-baru ini, pemerintah Indonesia menyelamatkan 20 WNI korban perdagangan manusia dari wilayah konflik di Myanmar. Pada 5 Mei lalu otoritas Filipina dan perwakilan negara lain, termasuk Indonesia, menyelamatkan 1.048 orang dari 10 negara, 143 di antaranya adalah dari Indonesia. https://t.co/JkNcKN49TU";30;174;663;6028;in;366987179;1655493379155972097;jokowi;https://twitter.com/jokowi/status/1655493379155972097
Sun May 07 13:17:45 +0000 2023;1655200245893189632;"Dengan demikian, setiap masalah bisa diselesaikan dengan pendekatan dialog, termasuk dalam isu Myanmar yang juga akan menjadi salah satu poin pembahasan para pemimpin ASEAN pada KTT ke-42 di Labuan Bajo, dua hari lagi.";2;23;83;629;in;366987179;1655200243343052802;jokowi;https://twitter.com/jokowi/status/1655200245893189632
Sun May 07 13:17:44 +0000 2023;1655200243343052802;"Apa tantangan keketuaan Indonesia dalam menavigasi ASEAN di antara kekuatan besar di dunia?   ASEAN tidak boleh menjadi proksi bagi negara mana pun atau pihak mana pun. Prinsip Indonesia di keketuaan ASEAN adalah kolaborasi dan kerja sama dengan siapa pun dan negara mana pun. https://t.co/NfcshU3GvS";11;164;417;3719;in;366987179;1655200243343052802;jokowi;https://twitter.com/jokowi/status/1655200243343052802
Sun May 07 13:15:47 +0000 2023;1655199753381228545;"Pemerintah dan berbagai pihak, berkonsentrasi pada penyelenggaraan KTT ASEAN di Labuan Bajo ini. Semuanya terlibat dalam penyambutan, menyiapkan kulinernya, homestay, hotel, semuanya ….  Ajang KTT ASEAN ini kesempatan baik untuk mempromosikan Labuan Bajo ke dunia internasional. https://t.co/Ns44IrLrJ2";2;18;134;1120;in;366987179;1655199742102740997;jokowi;https://twitter.com/jokowi/status/1655199753381228545
Sun May 07 13:15:45 +0000 2023;1655199742102740997;"Tiba di Bandara Komodo, NTT sore tadi untuk meninjau persiapan KTT ke-42 ASEAN pada 10-11 Mei 2023 di Labuan Bajo.   Ketibaan saya dan Ibu negara disimulasikan sebagaimana penyambutan para pemimpin ASEAN yang datang ke sini disambut pasukan kehormatan dan tarian "Tiba Meka". https://t.co/ECZtDR2MIM";17;137;574;5387;in;366987179;1655199742102740997;jokowi;https://twitter.com/jokowi/status/1655199742102740997
Sun May 07 11:05:15 +0000 2023;1655166901776162816;"My warmest congratulations to King Charles III and Queen Camilla on their Coronation. Best  wishes to the @RoyalFamily and the people of United Kingdom. Look forward to advancing Indonesia-UK’s partnership for the prosperity of our people.";19;150;476;4007;en;366987179;1655166901776162816;jokowi;https://twitter.com/jokowi/status/1655166901776162816
